🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
INFO 11-29 19:50:48 [__init__.py:216] Automatically detected platform cuda.
🦥 Unsloth Zoo will now patch everything to make training faster!
INFO 11-29 19:51:03 [vllm_utils.py:700] Unsloth: Patching vLLM v1 graph capture
==((====))==  Unsloth 2025.11.2: Fast Qwen3 patching. Transformers: 4.56.2. vLLM: 0.11.0.
   \\   /|    NVIDIA RTX 6000 Ada Generation. Num GPUs = 1. Max memory: 47.372 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 8.9. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post1. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: vLLM loading unsloth/Qwen3-4B-Instruct-2507 with actual GPU utilization = 59.41%
Unsloth: Your GPU has CUDA compute capability 8.9 with VRAM = 47.37 GB.
Unsloth: Using conservativeness = 1.0. Chunked prefill tokens = 2048. Num Sequences = 288.
Unsloth: vLLM's KV Cache can use up to 21.08 GB. Also swap space = 6 GB.
Unsloth: Not an error, but `device` is not supported in vLLM. Skipping.
INFO 11-29 19:51:06 [utils.py:233] non-default args: {'dtype': torch.bfloat16, 'seed': 0, 'max_model_len': 2048, 'enable_prefix_caching': True, 'swap_space': 6, 'gpu_memory_utilization': 0.5941472125626335, 'max_num_batched_tokens': 2048, 'max_num_seqs': 288, 'max_logprobs': 0, 'disable_log_stats': True, 'enable_lora': True, 'max_lora_rank': 64, 'enable_chunked_prefill': True, 'compilation_config': {"level":3,"debug_dump_path":"","cache_dir":"","backend":"inductor","custom_ops":[],"splitting_ops":null,"use_inductor":true,"compile_sizes":null,"inductor_compile_config":{"epilogue_fusion":true,"max_autotune":false,"shape_padding":true,"trace.enabled":false,"triton.cudagraphs":true,"debug":false,"dce":true,"memory_planning":true,"coordinate_descent_tuning":false,"trace.graph_diagram":false,"compile_threads":13,"group_fusion":true,"disable_progress":false,"verbose_progress":true,"triton.multi_kernel":0,"triton.use_block_ptr":true,"triton.enable_persistent_tma_matmul":true,"triton.autotune_at_compile_time":false,"triton.cooperative_reductions":false,"cuda.compile_opt_level":"-O2","cuda.enable_cuda_lto":true,"combo_kernels":false,"benchmark_combo_kernel":true,"combo_kernel_foreach_dynamic_shapes":true,"enable_auto_functionalized_v2":false},"inductor_passes":{},"cudagraph_mode":[2,1],"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":null,"cudagraph_copy_inputs":false,"full_cuda_graph":false,"use_inductor_graph_partition":false,"pass_config":{},"max_capture_size":null,"local_cache_dir":null}, 'model': 'unsloth/Qwen3-4B-Instruct-2507'}
INFO 11-29 19:51:07 [model.py:547] Resolved architecture: Qwen3ForCausalLM
INFO 11-29 19:51:07 [model.py:1510] Using max model len 2048
INFO 11-29 19:51:10 [scheduler.py:205] Chunked prefill is enabled with max_num_batched_tokens=2048.
WARNING 11-29 19:51:10 [lora.py:92] `lora_extra_vocab_size` is deprecated and will be removed in v0.12.0. Additional vocabulary support for LoRA adapters is being phased out.
INFO 11-29 19:51:11 [core.py:77] Initializing a V1 LLM engine (v0.11.0) with config: model='unsloth/Qwen3-4B-Instruct-2507', speculative_config=None, tokenizer='unsloth/Qwen3-4B-Instruct-2507', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=2048, download_dir=None, load_format=auto, tensor_parallel_size=1, pipeline_parallel_size=1, data_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, device_config=cuda, structured_outputs_config=StructuredOutputsConfig(backend='auto', disable_fallback=False, disable_any_whitespace=False, disable_additional_properties=False, reasoning_parser=''), observability_config=ObservabilityConfig(show_hidden_metrics_for_version=None, otlp_traces_endpoint=None, collect_detailed_traces=None), seed=0, served_model_name=unsloth/Qwen3-4B-Instruct-2507, enable_prefix_caching=True, chunked_prefill_enabled=True, pooler_config=None, compilation_config={"level":3,"debug_dump_path":"","cache_dir":"","backend":"inductor","custom_ops":[],"splitting_ops":["vllm.unified_attention","vllm.unified_attention_with_output","vllm.mamba_mixer2","vllm.mamba_mixer","vllm.short_conv","vllm.linear_attention","vllm.plamo2_mamba_mixer","vllm.gdn_attention","vllm.sparse_attn_indexer"],"use_inductor":true,"compile_sizes":[],"inductor_compile_config":{"epilogue_fusion":true,"max_autotune":false,"shape_padding":true,"trace.enabled":false,"triton.cudagraphs":true,"debug":false,"dce":true,"memory_planning":true,"coordinate_descent_tuning":false,"trace.graph_diagram":false,"compile_threads":13,"group_fusion":true,"disable_progress":false,"verbose_progress":true,"triton.multi_kernel":0,"triton.use_block_ptr":true,"triton.enable_persistent_tma_matmul":true,"triton.autotune_at_compile_time":false,"triton.cooperative_reductions":false,"cuda.compile_opt_level":"-O2","cuda.enable_cuda_lto":true,"combo_kernels":false,"benchmark_combo_kernel":true,"combo_kernel_foreach_dynamic_shapes":true,"enable_auto_functionalized_v2":false},"inductor_passes":{},"cudagraph_mode":[2,1],"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":[512,504,496,488,480,472,464,456,448,440,432,424,416,408,400,392,384,376,368,360,352,344,336,328,320,312,304,296,288,280,272,264,256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"cudagraph_copy_inputs":false,"full_cuda_graph":false,"use_inductor_graph_partition":false,"pass_config":{},"max_capture_size":512,"local_cache_dir":null}
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
INFO 11-29 19:51:11 [parallel_state.py:1208] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0, EP rank 0
WARNING 11-29 19:51:11 [topk_topp_sampler.py:66] FlashInfer is not available. Falling back to the PyTorch-native implementation of top-p & top-k sampling. For the best performance, please install FlashInfer.
INFO 11-29 19:51:12 [gpu_model_runner.py:2602] Starting to load model unsloth/Qwen3-4B-Instruct-2507...
INFO 11-29 19:51:12 [gpu_model_runner.py:2634] Loading model from scratch...
INFO 11-29 19:51:12 [cuda.py:366] Using Flash Attention backend on V1 engine.
INFO 11-29 19:51:13 [weight_utils.py:392] Using model weights format ['*.safetensors']
INFO 11-29 19:51:14 [default_loader.py:267] Loading weights took 1.67 seconds
INFO 11-29 19:51:15 [punica_selector.py:19] Using PunicaWrapperGPU.
INFO 11-29 19:51:15 [gpu_model_runner.py:2653] Model loading took 7.8112 GiB and 2.638537 seconds
INFO 11-29 19:51:33 [backends.py:548] Using cache directory: /hpc/home/bfa6/.cache/vllm/torch_compile_cache/77eaa9e60d/rank_0_0/backbone for vLLM's torch.compile
INFO 11-29 19:51:33 [backends.py:559] Dynamo bytecode transform time: 16.56 s
INFO 11-29 19:51:39 [backends.py:164] Directly load the compiled graph(s) for dynamic shape from the cache, took 5.750 s
INFO 11-29 19:51:41 [monitor.py:34] torch.compile takes 16.56 s in total
INFO 11-29 19:51:42 [gpu_worker.py:298] Available KV cache memory: 18.74 GiB
INFO 11-29 19:51:43 [kv_cache_utils.py:1087] GPU KV cache size: 136,464 tokens
INFO 11-29 19:51:43 [kv_cache_utils.py:1091] Maximum concurrency for 2,048 tokens per request: 66.63x
INFO 11-29 19:51:43 [vllm_utils.py:705] Unsloth: Running patched vLLM v1 `capture_model`.
INFO 11-29 19:51:54 [gpu_model_runner.py:3480] Graph capturing finished in 11 secs, took 1.25 GiB
INFO 11-29 19:51:54 [vllm_utils.py:712] Unsloth: Patched vLLM v1 graph capture finished in 11 secs.
INFO 11-29 19:51:55 [core.py:210] init engine (profile, create kv cache, warmup model) took 39.82 seconds
INFO 11-29 19:51:56 [llm.py:306] Supported_tasks: ('generate',)
Unsloth: Just some info: will skip parsing ['layer_norm1', 'norm2', 'post_feedforward_layernorm', 'input_layernorm', 'layer_norm2', 'post_attention_layernorm', 'ffn_norm', 'pre_feedforward_layernorm', 'post_layernorm', 'attention_norm', 'k_norm', 'q_norm', 'norm', 'norm1']
Performing substitution for additional_keys=set()
Unsloth: Just some info: will skip parsing ['layer_norm1', 'norm2', 'post_feedforward_layernorm', 'input_layernorm', 'layer_norm2', 'post_attention_layernorm', 'ffn_norm', 'cross_attn_post_attention_layernorm', 'pre_feedforward_layernorm', 'post_layernorm', 'attention_norm', 'k_norm', 'q_norm', 'norm', 'cross_attn_input_layernorm', 'norm1']
==((====))==  Unsloth 2025.11.2: Fast Qwen3 patching. Transformers: 4.56.2. vLLM: 0.11.0.
   \\   /|    NVIDIA RTX 6000 Ada Generation. Num GPUs = 1. Max memory: 47.372 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 8.9. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post1. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
WARNING 11-29 19:52:22 [processor.py:215] vLLM has deprecated support for supporting different tokenizers for different LoRAs. By default, vLLM uses base model's tokenizer. If you are using a LoRA with its own tokenizer, consider specifying `--tokenizer [lora_path]` to use the LoRA tokenizer.
{'loss': -0.0031, 'grad_norm': 1.7159510850906372, 'learning_rate': 0.0, 'num_tokens': 2898.0, 'completions/mean_length': 146.5, 'completions/min_length': 137.0, 'completions/max_length': 152.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 146.5, 'completions/min_terminated_length': 137.0, 'completions/max_terminated_length': 152.0, 'rewards/calculate_rewards/mean': 0.5014506578445435, 'rewards/calculate_rewards/std': 0.4220045506954193, 'reward': 0.5014506578445435, 'reward_std': 0.4220045506954193, 'frac_reward_zero_std': 0.0, 'completion_length': 146.5, 'kl': 0.0, 'sampling/sampling_logp_difference/mean': 0.06078793480992317, 'sampling/sampling_logp_difference/max': 1.5177648067474365, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9897500872612, 'sampling/importance_sampling_ratio/max': 1.9450656175613403, 'epoch': 0.0}
Unsloth: Will smartly offload gradients to save VRAM!
{'loss': -0.0027, 'grad_norm': 2.0806148052215576, 'learning_rate': 1.0000000000000002e-06, 'num_tokens': 5775.0, 'completions/mean_length': 61.25, 'completions/min_length': 51.0, 'completions/max_length': 73.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 61.25, 'completions/min_terminated_length': 51.0, 'completions/max_terminated_length': 73.0, 'rewards/calculate_rewards/mean': -0.7623534202575684, 'rewards/calculate_rewards/std': 0.4752931296825409, 'reward': -0.7623534202575684, 'reward_std': 0.4752931296825409, 'frac_reward_zero_std': 0.0, 'completion_length': 61.25, 'kl': 0.0, 'sampling/sampling_logp_difference/mean': 0.06796462088823318, 'sampling/sampling_logp_difference/max': 1.4055819511413574, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8637185096740723, 'sampling/importance_sampling_ratio/max': 1.611461877822876, 'epoch': 0.0}
{'loss': -0.0095, 'grad_norm': 2.5115914344787598, 'learning_rate': 2.0000000000000003e-06, 'num_tokens': 8758.0, 'completions/mean_length': 57.75, 'completions/min_length': 46.0, 'completions/max_length': 67.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 57.75, 'completions/min_terminated_length': 46.0, 'completions/max_terminated_length': 67.0, 'rewards/calculate_rewards/mean': -0.28409090638160706, 'rewards/calculate_rewards/std': 0.4773246943950653, 'reward': -0.28409090638160706, 'reward_std': 0.4773246943950653, 'frac_reward_zero_std': 0.0, 'completion_length': 57.75, 'kl': 0.0042169587686657906, 'sampling/sampling_logp_difference/mean': 0.06637919694185257, 'sampling/sampling_logp_difference/max': 1.252974510192871, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8992637395858765, 'sampling/importance_sampling_ratio/max': 1.3971233367919922, 'epoch': 0.0}
{'loss': 0.0064, 'grad_norm': 1.300592064857483, 'learning_rate': 3e-06, 'num_tokens': 11874.0, 'completions/mean_length': 98.0, 'completions/min_length': 79.0, 'completions/max_length': 108.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 98.0, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 108.0, 'rewards/calculate_rewards/mean': -0.3125, 'rewards/calculate_rewards/std': 0.4583382308483124, 'reward': -0.3125, 'reward_std': 0.45833826065063477, 'frac_reward_zero_std': 0.0, 'completion_length': 98.0, 'kl': 0.0013135666958987713, 'sampling/sampling_logp_difference/mean': 0.06952279061079025, 'sampling/sampling_logp_difference/max': 1.5640583038330078, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9363332986831665, 'sampling/importance_sampling_ratio/max': 1.6196855306625366, 'epoch': 0.0}
{'loss': 0.0008, 'grad_norm': 1.7010360956192017, 'learning_rate': 4.000000000000001e-06, 'num_tokens': 14684.0, 'completions/mean_length': 96.5, 'completions/min_length': 89.0, 'completions/max_length': 112.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 96.5, 'completions/min_terminated_length': 89.0, 'completions/max_terminated_length': 112.0, 'rewards/calculate_rewards/mean': -0.08761467784643173, 'rewards/calculate_rewards/std': 0.009607509709894657, 'reward': -0.08761467784643173, 'reward_std': 0.009607508778572083, 'frac_reward_zero_std': 0.0, 'completion_length': 96.5, 'kl': 0.0017198085552081466, 'sampling/sampling_logp_difference/mean': 0.07750625908374786, 'sampling/sampling_logp_difference/max': 1.2493412494659424, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8936543464660645, 'sampling/importance_sampling_ratio/max': 1.6926063299179077, 'epoch': 0.01}
{'loss': -0.0044, 'grad_norm': 1.4450055360794067, 'learning_rate': 5e-06, 'num_tokens': 17840.0, 'completions/mean_length': 93.0, 'completions/min_length': 70.0, 'completions/max_length': 111.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 93.0, 'completions/min_terminated_length': 70.0, 'completions/max_terminated_length': 111.0, 'rewards/calculate_rewards/mean': 0.16082677245140076, 'rewards/calculate_rewards/std': 0.47042545676231384, 'reward': 0.16082677245140076, 'reward_std': 0.47042542695999146, 'frac_reward_zero_std': 0.0, 'completion_length': 93.0, 'kl': 0.005821905564516783, 'sampling/sampling_logp_difference/mean': 0.06125740706920624, 'sampling/sampling_logp_difference/max': 1.3785619735717773, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8552402257919312, 'sampling/importance_sampling_ratio/max': 1.5516413450241089, 'epoch': 0.01}
{'loss': 0.0094, 'grad_norm': 2.212597608566284, 'learning_rate': 6e-06, 'num_tokens': 21362.0, 'completions/mean_length': 79.5, 'completions/min_length': 50.0, 'completions/max_length': 98.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 79.5, 'completions/min_terminated_length': 50.0, 'completions/max_terminated_length': 98.0, 'rewards/calculate_rewards/mean': -0.520608127117157, 'rewards/calculate_rewards/std': 0.5535936951637268, 'reward': -0.520608127117157, 'reward_std': 0.5535936951637268, 'frac_reward_zero_std': 0.0, 'completion_length': 79.5, 'kl': 0.002273906720802188, 'sampling/sampling_logp_difference/mean': 0.06772860139608383, 'sampling/sampling_logp_difference/max': 1.616877555847168, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.835756242275238, 'sampling/importance_sampling_ratio/max': 1.5124330520629883, 'epoch': 0.01}
{'loss': -0.0215, 'grad_norm': 1.479537844657898, 'learning_rate': 7.000000000000001e-06, 'num_tokens': 24659.0, 'completions/mean_length': 114.25, 'completions/min_length': 99.0, 'completions/max_length': 131.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 114.25, 'completions/min_terminated_length': 99.0, 'completions/max_terminated_length': 131.0, 'rewards/calculate_rewards/mean': -0.3149075508117676, 'rewards/calculate_rewards/std': 0.4568428099155426, 'reward': -0.3149075508117676, 'reward_std': 0.4568427801132202, 'frac_reward_zero_std': 0.0, 'completion_length': 114.25, 'kl': 0.004484355449676514, 'sampling/sampling_logp_difference/mean': 0.09109876304864883, 'sampling/sampling_logp_difference/max': 2.0452098846435547, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9018692374229431, 'sampling/importance_sampling_ratio/max': 2.0, 'epoch': 0.01}
{'loss': 0.0091, 'grad_norm': 1.511824369430542, 'learning_rate': 8.000000000000001e-06, 'num_tokens': 28085.0, 'completions/mean_length': 105.5, 'completions/min_length': 79.0, 'completions/max_length': 118.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 105.5, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 118.0, 'rewards/calculate_rewards/mean': -0.06974637508392334, 'rewards/calculate_rewards/std': 0.7704995274543762, 'reward': -0.06974637508392334, 'reward_std': 0.7704995274543762, 'frac_reward_zero_std': 0.0, 'completion_length': 105.5, 'kl': 0.005093212239444256, 'sampling/sampling_logp_difference/mean': 0.08094195276498795, 'sampling/sampling_logp_difference/max': 1.7207974195480347, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9364138841629028, 'sampling/importance_sampling_ratio/max': 1.5313756465911865, 'epoch': 0.01}
{'loss': -0.0012, 'grad_norm': 0.3475256562232971, 'learning_rate': 9e-06, 'num_tokens': 34046.0, 'completions/mean_length': 543.25, 'completions/min_length': 525.0, 'completions/max_length': 571.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 543.25, 'completions/min_terminated_length': 525.0, 'completions/max_terminated_length': 571.0, 'rewards/calculate_rewards/mean': 0.3879796862602234, 'rewards/calculate_rewards/std': 0.02231559157371521, 'reward': 0.3879796862602234, 'reward_std': 0.022315602749586105, 'frac_reward_zero_std': 0.0, 'completion_length': 543.25, 'kl': 0.001201333710923791, 'sampling/sampling_logp_difference/mean': 0.02352331392467022, 'sampling/sampling_logp_difference/max': 1.665605068206787, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9572134017944336, 'sampling/importance_sampling_ratio/max': 1.6167235374450684, 'epoch': 0.01}
{'loss': 0.0007, 'grad_norm': 1.6981227397918701, 'learning_rate': 1e-05, 'num_tokens': 37031.0, 'completions/mean_length': 87.25, 'completions/min_length': 74.0, 'completions/max_length': 108.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.25, 'completions/min_terminated_length': 74.0, 'completions/max_terminated_length': 108.0, 'rewards/calculate_rewards/mean': -0.5447324514389038, 'rewards/calculate_rewards/std': 0.9105351567268372, 'reward': -0.5447324514389038, 'reward_std': 0.9105350971221924, 'frac_reward_zero_std': 0.0, 'completion_length': 87.25, 'kl': 0.0018971035024151206, 'sampling/sampling_logp_difference/mean': 0.036802347749471664, 'sampling/sampling_logp_difference/max': 1.6391620635986328, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8232011795043945, 'sampling/importance_sampling_ratio/max': 1.4347885847091675, 'epoch': 0.01}
{'loss': -0.0056, 'grad_norm': 1.6247590780258179, 'learning_rate': 1.1000000000000001e-05, 'num_tokens': 40303.0, 'completions/mean_length': 104.0, 'completions/min_length': 72.0, 'completions/max_length': 135.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 104.0, 'completions/min_terminated_length': 72.0, 'completions/max_terminated_length': 135.0, 'rewards/calculate_rewards/mean': -0.539624810218811, 'rewards/calculate_rewards/std': 0.531695544719696, 'reward': -0.539624810218811, 'reward_std': 0.531695544719696, 'frac_reward_zero_std': 0.0, 'completion_length': 104.0, 'kl': 0.002265455201268196, 'sampling/sampling_logp_difference/mean': 0.07820072025060654, 'sampling/sampling_logp_difference/max': 1.5210704803466797, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8020338416099548, 'sampling/importance_sampling_ratio/max': 1.5903053283691406, 'epoch': 0.01}
